0.0003316548218261772; 0.005327805842672702
0.0006422655559727986; 0.005031523796783771
0.0009528762901211962; 0.004751718149117364
0.0012634870242678176; 0.004487472638623726
0.0015740977584144389; 0.004237921958005261
0.0018847084925628366; 0.00400224892015193
0.002195319226709458; 0.003779681782152678
0.0025059299608560792; 0.0035694917181199543
0.002816540695004477; 0.003370990432551781
0.0031271514291510982; 0.0031835279064159933
0.0034377621632977196; 0.003006490268575898
0.0037483728974461172; 0.0028392977855870743
0.0040589836315927386; 0.0026814029632825837
0.00436959436573936; 0.0025322887539300423
0.004680205099885981; 0.002391466863089603
0.004990815834034379; 0.0022584761506284456
0.005301426568181; 0.0021328811206556826
0.0056120373023276215; 0.0020142704954327637
0.005922648036476019; 0.001902255868589465
0.0062332587706226406; 0.0017964704332352427
0.006543869504769262; 0.0016965677808009542
0.0068544802389176596; 0.0016022207666776358
0.007165090973064281; 0.001513120438937683
0.007475701707210902; 0.0014289750266304076
0.0077863124413593; 0.0013495089843389998
0.008096923175505921; 0.0012744620898701754
0.008407533909652543; 0.001203588592121769
0.00871814464380094; 0.0011366564063378516
0.009028755377947562; 0.0010734463541161306
0.009339366112094183; 0.001013751445678929
0.00964997684624258; 0.0009573762020574506
0.009960587580389202; 0.0009041360149697272
0.010271198314535823; 0.0008538565422960931
0.010581809048684221; 0.0008063731371725645
0.010892419782830842; 0.0007615303088326514
0.011203030516977464; 0.0007191812134320245
0.011513641251125861; 0.0006791871731886909
0.011824251985272483; 0.0006414172222640315
0.012134862719419104; 0.0006057476778976316
0.012445473453567502; 0.0005720617353915242
0.012756084187714123; 0.0005402490856175707
0.013066694921860744; 0.0005102055537954543
0.013377305656009142; 0.0004818327583584161
0.013687916390155763; 0.000455037788789645
0.013998527124302385; 0.00042973290137435287
0.014309137858450782; 0.00040583523187123413
0.014619748592597404; 0.0003832665241624157
0.014930359326744025; 0.0003619528739933223
0.015240970060892423; 0.00034182448696330156
0.015551580795039044; 0.00032281544997451864
0.015862191529185665; 0.00030486351539068927
0.016172802263334063; 0.00028790989719886504
0.016483412997480684; 0.00027189907850676384
0.016794023731627306; 0.00025677862974527425
0.017104634465775703; 0.00024249903698081278
0.017415245199922325; 0.00022901353977532028
0.017725855934068946; 0.00021627797806294784
0.018036466668217344; 0.00020425064754200963
0.018347077402363965; 0.00019289216310866425
0.018657688136510586; 0.00018216532988511987
0.018968298870658984; 0.0001720350214200278
0.019278909604805605; 0.00016246806466221523
0.019589520338952227; 0.0001534331313310885
0.019900131073098848; 0.00014490063532798447
0.020210741807247246; 0.00013684263585252992
0.020521352541393867; 0.00012923274590675006
0.020831963275540488; 0.0001220460458873125
0.021142574009688886; 0.0001152590019829485
0.021453184743835507; 0.00010884938910983887
0.02176379547798213; 0.00010279621813260137
0.022074406212130526; 0.00009707966713255719
0.022385016946277148; 0.00009168101649820507
0.02269562768042377; 0.00008658258762534697
0.023006238414572167; 0.00008176768502613249
0.023316849148718788; 0.00007722054165744872
0.02362745988286541; 0.00007292626728962706
0.023938070617013807; 0.00006887079974639274
0.024248681351160428; 0.00006504085885638624
0.02455929208530705; 0.00006142390296546437
0.024869902819455447; 0.00005800808786737493
0.02518051355360207; 0.00005478222801831769
0.02549112428774869; 0.000051735759908384006
